t_date,t_state_code,t_site_code,not,vot
19-05-2022,IOCL,IOCL,69,700835698
19-05-2022,JHR,JHR,21,39013816
19-05-2022,JNK,JNK,534,2197343116
19-05-2022,KER,KER,234,1827825660
19-05-2022,LDK,LDK,45,231017000
19-05-2022,MAH,MAH,684,4743675648
19-05-2022,MAN,MAN,1,0
19-05-2022,MP,MP,606,25002611119
19-05-2022,NTPC,NTPC,38,12281190
19-05-2022,ODI,ODI,177,4047747271
19-05-2022,PB,PB,94,225607987
19-05-2022,PMGSY,PMGSY,18,559042179
19-05-2022,PONDY,PONDY,15,194194205
19-05-2022,RAJ,RAJ,509,5842014248
19-05-2022,TN,TN,254,1297814325
19-05-2022,TRP,TRP,42,238240511
19-05-2022,UK,UK,37,409066178
19-05-2022,UP,UP,690,2131904104
19-05-2022,UTL,UTL,3,0
19-05-2022,WB,WB,544,2527141208
20-05-2022,ANI,ANI,12,45574421
20-05-2022,ARN,ARN,1,137644000
20-05-2022,ASM,ASM,27,16013850656
20-05-2022,BHEL,BHEL,65,118459915
20-05-2022,CHD,CHD,39,51478481
20-05-2022,CIL,CIL,121,1195083269
20-05-2022,CPCL,CPCL,2,0
20-05-2022,DEFPSU,DEFPSU,14,395626001
20-05-2022,DEL,DEL,122,495726607
20-05-2022,EPROCURE,EPROCURE,279,9760916048
20-05-2022,EPROCURE,ETENDER,224,9882738225
20-05-2022,EPROCURE,MOD,340,1350972331
20-05-2022,GOA,GOA,7,25579024
20-05-2022,HP,HP,69,603088419
20-05-2022,HRY,HRY,430,2912714274
20-05-2022,IOCL,IOCL,55,293046278
20-05-2022,JHR,JHR,20,20806601013
20-05-2022,JNK,JNK,534,2519961558
20-05-2022,KER,KER,293,1775827302
20-05-2022,LDK,LDK,12,45901000
20-05-2022,MAH,MAH,781,21270034198
20-05-2022,MAN,MAN,6,9656900000
20-05-2022,MEG,MEG,1,38744481
20-05-2022,MP,MP,507,45244216976
20-05-2022,NTPC,NTPC,36,16352325
20-05-2022,ODI,ODI,158,1006519322
20-05-2022,PB,PB,130,482703838
20-05-2022,PMGSY,PMGSY,17,394485645
20-05-2022,PONDY,PONDY,9,161582011
20-05-2022,RAJ,RAJ,495,11998822528
20-05-2022,TN,TN,195,1012765178
20-05-2022,TRP,TRP,33,145998276
20-05-2022,UK,UK,33,758474448
20-05-2022,UP,UP,632,14437931993
20-05-2022,UTL,UTL,4,1499049708
20-05-2022,WB,WB,415,4821329880
21-05-2022,ANI,ANI,9,14735949
21-05-2022,ASM,ASM,30,3438674432
21-05-2022,BHEL,BHEL,81,250121083
21-05-2022,CHD,CHD,3,3869309
21-05-2022,CIL,CIL,87,486185085
21-05-2022,DEFPSU,DEFPSU,15,16945628
21-05-2022,DEL,DEL,118,392640496
21-05-2022,DND,DND,1,25657388
21-05-2022,DNH,DNH,2,3013546
21-05-2022,EPROCURE,EPROCURE,140,1122090109
21-05-2022,EPROCURE,ETENDER,81,3978510921
21-05-2022,EPROCURE,MOD,247,619988883
21-05-2022,HP,HP,77,144481859
21-05-2022,HRY,HRY,79,164715784
21-05-2022,IOCL,IOCL,28,260273997
21-05-2022,JHR,JHR,16,132252906
21-05-2022,JNK,JNK,549,1783084577
21-05-2022,KER,KER,285,2895955354
21-05-2022,LDK,LDK,38,139446005
21-05-2022,MAH,MAH,268,6177453033
21-05-2022,MP,MP,205,1652701751
21-05-2022,NTPC,NTPC,31,0
21-05-2022,ODI,ODI,156,726216840
21-05-2022,PB,PB,41,21762674
21-05-2022,PMGSY,PMGSY,4,95553000
21-05-2022,RAJ,RAJ,210,1871259040
21-05-2022,TN,TN,124,2383539641
21-05-2022,TRP,TRP,40,238157818
21-05-2022,UK,UK,50,559778781
21-05-2022,UP,UP,542,47027846164
21-05-2022,UTL,UTL,2,151761907
21-05-2022,WB,WB,171,277610467
22-05-2022,ASM,ASM,1,8000000
22-05-2022,CIL,CIL,42,27699678
22-05-2022,DEL,DEL,1,600000000
22-05-2022,EPROCURE,EPROCURE,17,371795895
22-05-2022,EPROCURE,ETENDER,5,13435617
22-05-2022,EPROCURE,MOD,12,54765000
22-05-2022,HP,HP,36,59828554
22-05-2022,HRY,HRY,9,30372230
22-05-2022,IOCL,IOCL,1,2472058
22-05-2022,JHR,JHR,1,2658050
22-05-2022,JNK,JNK,209,164208500
22-05-2022,KER,KER,20,85501800
22-05-2022,MAH,MAH,145,5432360873
22-05-2022,MP,MP,116,1174333429
22-05-2022,NTPC,NTPC,1,0
22-05-2022,ODI,ODI,65,75654494
22-05-2022,PB,PB,4,9079000
22-05-2022,RAJ,RAJ,255,1931319681
22-05-2022,TN,TN,7,41330000
22-05-2022,TRP,TRP,14,26872501
22-05-2022,UK,UK,19,21957370
22-05-2022,UP,UP,203,356992341
22-05-2022,UTL,UTL,1,494219051
22-05-2022,WB,WB,8,6436473
23-05-2022,ANI,ANI,4,5183673
23-05-2022,ASM,ASM,33,316639448
23-05-2022,BHEL,BHEL,39,16263846
23-05-2022,CHD,CHD,30,27087769
23-05-2022,CIL,CIL,119,45172963558
23-05-2022,CPCL,CPCL,1,0
23-05-2022,DEFPSU,DEFPSU,11,0
23-05-2022,DEL,DEL,143,1309267873
23-05-2022,DND,DND,4,89080709
23-05-2022,DNH,DNH,4,12770943
23-05-2022,EPROCURE,EPROCURE,195,1352049178
23-05-2022,EPROCURE,ETENDER,118,5292581504
23-05-2022,EPROCURE,MOD,254,860710287
23-05-2022,GOA,GOA,9,27167304
23-05-2022,HP,HP,52,1487894589
23-05-2022,HRY,HRY,148,318050462
23-05-2022,IOCL,IOCL,42,964037072
23-05-2022,JHR,JHR,32,1790182840
23-05-2022,JNK,JNK,504,1500597330
23-05-2022,KER,KER,220,1661054614
23-05-2022,LDK,LDK,36,157715001
23-05-2022,MAH,MAH,929,18892025558
23-05-2022,MAN,MAN,3,45700000
23-05-2022,MEG,MEG,1,172334515
23-05-2022,MP,MP,343,4078789844
23-05-2022,NTPC,NTPC,44,77757360
23-05-2022,ODI,ODI,78,601334520
23-05-2022,PB,PB,47,76582612
23-05-2022,PMGSY,PMGSY,27,1201559819
23-05-2022,PONDY,PONDY,4,16303346
23-05-2022,RAJ,RAJ,357,3804347548
23-05-2022,TN,TN,166,4569822571
23-05-2022,TRP,TRP,58,202661421
23-05-2022,UK,UK,20,471897874
23-05-2022,UP,UP,645,2658103340
23-05-2022,WB,WB,397,712114773
24-05-2022,ANI,ANI,7,1503476
24-05-2022,ARN,ARN,3,245039000
24-05-2022,ASM,ASM,45,2952708579
24-05-2022,BHEL,BHEL,54,240828001
24-05-2022,CHD,CHD,23,79312993
24-05-2022,CIL,CIL,94,164331644
24-05-2022,CPCL,CPCL,3,0
24-05-2022,DEFPSU,DEFPSU,23,4000001
24-05-2022,DEL,DEL,156,467787746
24-05-2022,DND,DND,2,6695500
24-05-2022,DNH,DNH,5,13457344
24-05-2022,EPROCURE,EPROCURE,257,5152129237
24-05-2022,EPROCURE,ETENDER,117,20474462372
24-05-2022,EPROCURE,MOD,304,1086539621
24-05-2022,GOA,GOA,16,119484454
24-05-2022,HP,HP,39,417506635
24-05-2022,HRY,HRY,142,2264917973
24-05-2022,IOCL,IOCL,43,502058524
24-05-2022,JHR,JHR,13,1935699293
24-05-2022,JNK,JNK,516,2330813892
24-05-2022,KER,KER,246,2131366661
24-05-2022,LDK,LDK,36,124458001
24-05-2022,MAH,MAH,715,6299164006
24-05-2022,MP,MP,457,3736355125
24-05-2022,NTPC,NTPC,38,1960920
24-05-2022,ODI,ODI,209,2049058500
24-05-2022,PB,PB,149,304225274
24-05-2022,PMGSY,PMGSY,26,701907711
24-05-2022,PONDY,PONDY,27,9404063
24-05-2022,RAJ,RAJ,381,6661408651
24-05-2022,TN,TN,155,436197756
24-05-2022,TRP,TRP,52,159986385
24-05-2022,UK,UK,28,703025445
24-05-2022,UP,UP,761,2602972569
24-05-2022,UTL,UTL,2,0
24-05-2022,WB,WB,451,837588386
25-05-2022,ANI,ANI,22,24313943
25-05-2022,ARN,ARN,2,38865000
25-05-2022,ASM,ASM,5,160546594
25-05-2022,BHEL,BHEL,59,130935009
25-05-2022,CHD,CHD,19,12522470
25-05-2022,CIL,CIL,142,244890508
25-05-2022,CPCL,CPCL,3,0
25-05-2022,DEFPSU,DEFPSU,17,39922000
25-05-2022,DEL,DEL,155,4069381100
25-05-2022,DND,DND,1,0
25-05-2022,DNH,DNH,10,160920854
25-05-2022,EPROCURE,EPROCURE,270,4779496220
25-05-2022,EPROCURE,ETENDER,114,4097810338
25-05-2022,EPROCURE,MOD,268,1920344983
25-05-2022,GOA,GOA,5,3664850
25-05-2022,HP,HP,53,252872183
25-05-2022,HRY,HRY,162,777936450
25-05-2022,IOCL,IOCL,37,197541346
25-05-2022,JHR,JHR,3,2021461723
25-05-2022,JNK,JNK,532,1498275282
25-05-2022,KER,KER,229,1142499399
25-05-2022,LDK,LDK,25,80088000
25-05-2022,MAH,MAH,729,6813614843
25-05-2022,MAN,MAN,2,10000000
25-05-2022,MP,MP,388,8609847929
25-05-2022,NAG,NAG,1,0
25-05-2022,NTPC,NTPC,29,31273857
25-05-2022,ODI,ODI,73,473770317
25-05-2022,PB,PB,94,164195640
25-05-2022,PMGSY,PMGSY,64,1529650268
25-05-2022,PONDY,PONDY,7,57912176
25-05-2022,RAJ,RAJ,531,4128292515
25-05-2022,SIKM,SIKM,5,65914707
25-05-2022,TN,TN,187,4385357529
25-05-2022,TRP,TRP,43,234799816
25-05-2022,UK,UK,77,155896399
25-05-2022,UP,UP,598,9455812228
25-05-2022,UTL,UTL,2,7733976
25-05-2022,WB,WB,413,37198359595
26-05-2022,ANI,ANI,14,12170365
26-05-2022,ARN,ARN,1,10287000
26-05-2022,ASM,ASM,32,7965690688
26-05-2022,BHEL,BHEL,62,134010675
26-05-2022,CHD,CHD,32,55712015
26-05-2022,CIL,CIL,100,9272215446
26-05-2022,CPCL,CPCL,5,0
26-05-2022,DEFPSU,DEFPSU,14,7676794
26-05-2022,DEL,DEL,140,4640083693
26-05-2022,DND,DND,2,3976960
26-05-2022,DNH,DNH,5,148385099
26-05-2022,EPROCURE,EPROCURE,228,6955642903
26-05-2022,EPROCURE,ETENDER,157,2018397399
26-05-2022,EPROCURE,MOD,319,6615081831
26-05-2022,GOA,GOA,9,545022726
26-05-2022,HP,HP,55,750604749
26-05-2022,HRY,HRY,107,204785592
26-05-2022,IOCL,IOCL,65,1010060981
26-05-2022,JHR,JHR,59,489874328
26-05-2022,JNK,JNK,752,2476531837
26-05-2022,KER,KER,235,1336756640
26-05-2022,LDK,LDK,41,474953000
26-05-2022,MAH,MAH,612,4124997209
26-05-2022,MEG,MEG,2,27133113
26-05-2022,MP,MP,286,2055776466
26-05-2022,NTPC,NTPC,45,19429655
26-05-2022,ODI,ODI,157,1049488139
26-05-2022,PB,PB,48,51591906
26-05-2022,PMGSY,PMGSY,57,2424993933
26-05-2022,PONDY,PONDY,11,6778325
26-05-2022,RAJ,RAJ,305,4065019416
26-05-2022,TN,TN,192,1467905340
26-05-2022,UK,UK,33,125799564
26-05-2022,UP,UP,621,1529496542
26-05-2022,UTL,UTL,5,19452409
26-05-2022,WB,WB,422,1422797158
27-05-2022,ANI,ANI,12,13838042
27-05-2022,ARN,ARN,1,66028000
27-05-2022,ASM,ASM,52,2373752467
27-05-2022,BHEL,BHEL,85,237423488
27-05-2022,CHD,CHD,43,60129187
27-05-2022,CIL,CIL,104,536313054
27-05-2022,CPCL,CPCL,4,0
27-05-2022,DEFPSU,DEFPSU,15,37097515
27-05-2022,DEL,DEL,140,982433322
27-05-2022,DNH,DNH,3,2360000
27-05-2022,EPROCURE,EPROCURE,296,9723957642
27-05-2022,EPROCURE,ETENDER,148,4512994370
27-05-2022,EPROCURE,MOD,320,1414054776
27-05-2022,GOA,GOA,12,22847396
27-05-2022,HP,HP,47,300932060
27-05-2022,HRY,HRY,175,3928599546
27-05-2022,IOCL,IOCL,48,584354638
27-05-2022,JHR,JHR,31,3437196337
27-05-2022,JNK,JNK,562,1378306603
27-05-2022,KER,KER,200,1167138635
27-05-2022,LDK,LDK,32,436707000
27-05-2022,MAH,MAH,553,3008943582
27-05-2022,MP,MP,549,6134553607
27-05-2022,NTPC,NTPC,29,92695845
27-05-2022,ODI,ODI,129,938760167
27-05-2022,PB,PB,123,822729092
27-05-2022,PMGSY,PMGSY,39,1090693696
27-05-2022,PONDY,PONDY,21,156336722
27-05-2022,RAJ,RAJ,341,21027891713
27-05-2022,TN,TN,173,2595759020
27-05-2022,TRP,TRP,36,66087892
27-05-2022,UK,UK,50,177489138
27-05-2022,UP,UP,412,2041522696
27-05-2022,UTL,UTL,1,0
27-05-2022,WB,WB,446,4428579886
28-05-2022,ARN,ARN,1,27834000
28-05-2022,ASM,ASM,5,57593965
28-05-2022,BHEL,BHEL,86,89071194
28-05-2022,CIL,CIL,58,325933242
28-05-2022,DEFPSU,DEFPSU,4,13913993
28-05-2022,DEL,DEL,108,857452863
28-05-2022,DNH,DNH,2,29787055
28-05-2022,EPROCURE,EPROCURE,105,3668076981
28-05-2022,EPROCURE,ETENDER,95,4862405398
28-05-2022,EPROCURE,MOD,259,1357125718
28-05-2022,GOA,GOA,4,6578820
28-05-2022,HP,HP,78,527894370
28-05-2022,HRY,HRY,63,201979577
28-05-2022,IOCL,IOCL,15,119849622
28-05-2022,JHR,JHR,36,505271375
28-05-2022,JNK,JNK,714,1696028211
28-05-2022,KER,KER,145,345483179
28-05-2022,LDK,LDK,34,257790001
28-05-2022,MAH,MAH,340,5088147377
28-05-2022,MP,MP,262,2504638696
28-05-2022,NTPC,NTPC,33,5350800
28-05-2022,ODI,ODI,85,1396383470
28-05-2022,PB,PB,9,1950001
28-05-2022,PMGSY,PMGSY,50,5968872509
28-05-2022,RAJ,RAJ,271,1921213923
28-05-2022,TN,TN,48,167136392
28-05-2022,UK,UK,67,242571197
28-05-2022,UP,UP,397,2046106571
28-05-2022,WB,WB,121,167300281
29-05-2022,CIL,CIL,24,12835703
29-05-2022,EPROCURE,EPROCURE,8,17576550
29-05-2022,EPROCURE,ETENDER,6,19613188
29-05-2022,EPROCURE,MOD,24,46307088
29-05-2022,HP,HP,4,18242027
29-05-2022,IOCL,IOCL,4,309190261
29-05-2022,JNK,JNK,228,253785980
29-05-2022,KER,KER,7,10861706
29-05-2022,LDK,LDK,4,23652000
29-05-2022,MAH,MAH,230,700564592
29-05-2022,MP,MP,100,274792348
29-05-2022,NTPC,NTPC,1,227890110
29-05-2022,ODI,ODI,9,159577391
29-05-2022,PB,PB,3,260000
29-05-2022,PMGSY,PMGSY,41,10856103400
29-05-2022,PONDY,PONDY,1,294588037
29-05-2022,RAJ,RAJ,218,1296402299
29-05-2022,TN,TN,3,5000000
29-05-2022,UP,UP,64,148973974
29-05-2022,WB,WB,50,93388399
30-05-2022,ANI,ANI,5,1407307
30-05-2022,ARN,ARN,1,74363000
30-05-2022,ASM,ASM,11,118794275
30-05-2022,BHEL,BHEL,66,321606232
30-05-2022,CHD,CHD,20,17583494
30-05-2022,CIL,CIL,125,1971168334
30-05-2022,CPCL,CPCL,4,0
30-05-2022,DEFPSU,DEFPSU,8,70001000
30-05-2022,DEL,DEL,119,482903026
30-05-2022,DND,DND,3,21825749
30-05-2022,DNH,DNH,2,3655800
30-05-2022,EPROCURE,EPROCURE,186,1339431459
30-05-2022,EPROCURE,ETENDER,100,4393608674
30-05-2022,EPROCURE,MOD,259,837107010
30-05-2022,GOA,GOA,4,117013251
30-05-2022,HP,HP,74,408872027
30-05-2022,HRY,HRY,131,1030228485
30-05-2022,IOCL,IOCL,44,2220531920
30-05-2022,JHR,JHR,56,827024922
30-05-2022,JNK,JNK,718,1624850102
30-05-2022,KER,KER,189,4097088168
30-05-2022,LDK,LDK,13,83078002
30-05-2022,MAH,MAH,721,4791133072
30-05-2022,MP,MP,442,10245485775
30-05-2022,NTPC,NTPC,49,98578945
30-05-2022,ODI,ODI,35,61150832
30-05-2022,PB,PB,61,156342000
30-05-2022,PMGSY,PMGSY,26,808703271
30-05-2022,PONDY,PONDY,14,15578084
30-05-2022,RAJ,RAJ,280,3729050940
30-05-2022,TN,TN,160,361322486
30-05-2022,TRP,TRP,23,83522321
30-05-2022,UK,UK,46,86123213
30-05-2022,UP,UP,769,1965748120
30-05-2022,WB,WB,436,1208908279
31-05-2022,ANI,ANI,5,20249807
31-05-2022,ASM,ASM,20,585017639
31-05-2022,BHEL,BHEL,56,252735135
31-05-2022,CHD,CHD,25,22541711
31-05-2022,CIL,CIL,82,1995358159
31-05-2022,CPCL,CPCL,5,0
31-05-2022,DEFPSU,DEFPSU,13,1831000
31-05-2022,DEL,DEL,94,976921093
31-05-2022,DND,DND,4,51984917
31-05-2022,DNH,DNH,1,7377630
31-05-2022,EPROCURE,EPROCURE,179,12120207989
31-05-2022,EPROCURE,ETENDER,141,9840284088
31-05-2022,EPROCURE,MOD,202,662788760
31-05-2022,GOA,GOA,32,358934012
31-05-2022,HP,HP,61,612808044
31-05-2022,HRY,HRY,133,1251950039
31-05-2022,IOCL,IOCL,54,543540112
31-05-2022,JHR,JHR,31,502721281
31-05-2022,JNK,JNK,1010,2885630168
31-05-2022,KER,KER,117,1731514240
31-05-2022,LDK,LDK,30,77279001
31-05-2022,MAH,MAH,705,4705312138
31-05-2022,MAN,MAN,1,2500000
31-05-2022,MP,MP,420,14205953260
31-05-2022,NTPC,NTPC,51,3601612
31-05-2022,ODI,ODI,116,197291452
31-05-2022,PB,PB,77,377211497
31-05-2022,PMGSY,PMGSY,16,1983718506
31-05-2022,PONDY,PONDY,7,70392829
31-05-2022,RAJ,RAJ,451,4059570726
31-05-2022,TN,TN,139,442114774
31-05-2022,TRP,TRP,21,173190128
31-05-2022,UK,UK,25,175412990
31-05-2022,UP,UP,521,1657286100
31-05-2022,WB,WB,474,2067837765
01-06-2022,ANI,ANI,13,20722559
01-06-2022,ASM,ASM,22,135926109
01-06-2022,BHEL,BHEL,60,270914882
01-06-2022,CHD,CHD,40,54310246
01-06-2022,CIL,CIL,86,2573891969
01-06-2022,CPCL,CPCL,1,0
01-06-2022,DEFPSU,DEFPSU,13,22851653
01-06-2022,DEL,DEL,133,640536321
01-06-2022,DND,DND,1,637283
01-06-2022,EPROCURE,EPROCURE,248,11145237412
01-06-2022,EPROCURE,ETENDER,108,3578363922
01-06-2022,EPROCURE,MOD,261,1630469832
01-06-2022,GOA,GOA,14,51951228
01-06-2022,HP,HP,29,228208949
01-06-2022,HRY,HRY,205,678390629
01-06-2022,IOCL,IOCL,58,6645639646
01-06-2022,JHR,JHR,41,1973575099
01-06-2022,JNK,JNK,641,1173695805
01-06-2022,KER,KER,158,2704768458
01-06-2022,LDK,LDK,22,154694002
01-06-2022,MAH,MAH,588,3017291998
01-06-2022,MAN,MAN,1,0
01-06-2022,MP,MP,429,5864475621
01-06-2022,NTPC,NTPC,63,19654223
01-06-2022,ODI,ODI,67,1348883342
01-06-2022,PB,PB,67,205935154
01-06-2022,PMGSY,PMGSY,27,356409111
01-06-2022,PONDY,PONDY,8,11078155
01-06-2022,RAJ,RAJ,299,1793120861
01-06-2022,SIKM,SIKM,1,720000
01-06-2022,TN,TN,115,1513743925
01-06-2022,TRP,TRP,8,93818980
01-06-2022,UK,UK,57,546731581
01-06-2022,UP,UP,676,1866433248
01-06-2022,UTL,UTL,1,0
01-06-2022,WB,WB,406,1460544838
02-06-2022,ANI,ANI,10,11316472
02-06-2022,ARN,ARN,2,11007000
02-06-2022,ASM,ASM,17,680138043
02-06-2022,BHEL,BHEL,69,875680524
02-06-2022,CHD,CHD,67,164497963
02-06-2022,CIL,CIL,116,1048801099
02-06-2022,CPCL,CPCL,2,0
02-06-2022,DEFPSU,DEFPSU,11,22346376
02-06-2022,DEL,DEL,139,2068458155
02-06-2022,DND,DND,3,156712435
02-06-2022,DNH,DNH,5,20402633
02-06-2022,EPROCURE,EPROCURE,283,4221882333
02-06-2022,EPROCURE,ETENDER,148,3902203590
02-06-2022,EPROCURE,MOD,273,958528683
02-06-2022,GOA,GOA,15,8530411
02-06-2022,HP,HP,35,122138583
02-06-2022,HRY,HRY,128,258243987
02-06-2022,IOCL,IOCL,54,5467223083
02-06-2022,JHR,JHR,60,561209407
02-06-2022,JNK,JNK,610,1600977359
02-06-2022,KER,KER,163,1390572645
02-06-2022,LDK,LDK,17,126931001
02-06-2022,MAH,MAH,702,3523572308
02-06-2022,MAN,MAN,1,2300000000
02-06-2022,MP,MP,169,3257307943
02-06-2022,NTPC,NTPC,56,3972354
02-06-2022,ODI,ODI,59,900809528
02-06-2022,PB,PB,79,544416228
02-06-2022,PMGSY,PMGSY,4,280826249
02-06-2022,PONDY,PONDY,23,192188699
02-06-2022,RAJ,RAJ,286,2229341103
02-06-2022,TN,TN,122,966805642
02-06-2022,TRP,TRP,34,176603323
02-06-2022,UK,UK,91,226716612
02-06-2022,UP,UP,635,1943574792
02-06-2022,UTL,UTL,3,515335124
02-06-2022,WB,WB,435,776393876
03-06-2022,ANI,ANI,7,5876204
03-06-2022,ASM,ASM,7,634036858
03-06-2022,BHEL,BHEL,52,52103109
03-06-2022,CHD,CHD,24,17067766
03-06-2022,CIL,CIL,131,3204154960
03-06-2022,CPCL,CPCL,5,0
03-06-2022,DEFPSU,DEFPSU,17,7
03-06-2022,DEL,DEL,116,330638431
03-06-2022,DND,DND,3,19145329
03-06-2022,DNH,DNH,5,8614659
03-06-2022,EPROCURE,EPROCURE,272,5599238934
03-06-2022,EPROCURE,ETENDER,138,12153653205
03-06-2022,EPROCURE,MOD,298,1816278025
03-06-2022,GOA,GOA,17,14500305
03-06-2022,HP,HP,65,504594304
03-06-2022,HRY,HRY,177,323489884
03-06-2022,IOCL,IOCL,54,573560996
03-06-2022,JHR,JHR,34,432423124
03-06-2022,JNK,JNK,643,2000133420
03-06-2022,KER,KER,192,2129532023
03-06-2022,LDK,LDK,20,41930001
03-06-2022,MAH,MAH,732,4450649755
03-06-2022,MAN,MAN,1,43800000
03-06-2022,MEG,MEG,1,27133113
03-06-2022,MP,MP,109,2556570049
03-06-2022,NTPC,NTPC,57,18869388
03-06-2022,ODI,ODI,110,2151200579
03-06-2022,PB,PB,78,175014555
03-06-2022,PMGSY,PMGSY,72,1833809055
03-06-2022,PONDY,PONDY,1,50000
03-06-2022,RAJ,RAJ,363,14394778122
03-06-2022,TN,TN,151,658146510
03-06-2022,TRP,TRP,16,288004341
03-06-2022,UK,UK,73,923651617
03-06-2022,UP,UP,593,40729390379
03-06-2022,UTL,UTL,9,20710856
03-06-2022,WB,WB,454,2876289995
04-06-2022,ANI,ANI,5,12113190
04-06-2022,ASM,ASM,12,85101548
04-06-2022,BHEL,BHEL,53,1226009863
04-06-2022,CHD,CHD,1,4000000
04-06-2022,CIL,CIL,79,654174136
04-06-2022,DEFPSU,DEFPSU,12,8101017
04-06-2022,DEL,DEL,156,427681159
04-06-2022,DND,DND,1,102077703
04-06-2022,EPROCURE,EPROCURE,132,6224685547
04-06-2022,EPROCURE,ETENDER,96,4980431184
04-06-2022,EPROCURE,MOD,213,837234615
04-06-2022,GOA,GOA,1,0
04-06-2022,HP,HP,54,240103834
04-06-2022,HRY,HRY,27,158678335
04-06-2022,IOCL,IOCL,34,144248578
04-06-2022,JHR,JHR,78,1920606615
04-06-2022,JNK,JNK,635,2119366661
04-06-2022,KER,KER,190,2212116576
04-06-2022,LDK,LDK,10,30958000
04-06-2022,MAH,MAH,292,937426802
04-06-2022,MP,MP,15,363997805
04-06-2022,NAG,NAG,1,0
04-06-2022,NTPC,NTPC,54,26620549
04-06-2022,ODI,ODI,125,1222803526
04-06-2022,PB,PB,16,24852863
04-06-2022,PMGSY,PMGSY,51,592048673
04-06-2022,RAJ,RAJ,289,4184890388
04-06-2022,TN,TN,122,1406179259
04-06-2022,TRP,TRP,20,318992411
04-06-2022,UK,UK,76,221451560
04-06-2022,UP,UP,521,1960103235
04-06-2022,UTL,UTL,1,726671
04-06-2022,WB,WB,96,138512109
05-06-2022,BHEL,BHEL,1,3000000
05-06-2022,CIL,CIL,29,10534658
05-06-2022,EPROCURE,EPROCURE,43,172796737
05-06-2022,EPROCURE,ETENDER,3,2743846
05-06-2022,EPROCURE,MOD,21,52054358
05-06-2022,HP,HP,20,91225261
05-06-2022,HRY,HRY,9,19188849
05-06-2022,JNK,JNK,138,260640799
05-06-2022,KER,KER,30,98105779
05-06-2022,MAH,MAH,223,5769920231
05-06-2022,MP,MP,10,695522000
05-06-2022,ODI,ODI,74,121364424
05-06-2022,RAJ,RAJ,160,2245026538
05-06-2022,UK,UK,18,36850000
05-06-2022,UP,UP,162,243831390
05-06-2022,UTL,UTL,4,315704491
05-06-2022,WB,WB,15,17012853
06-06-2022,ANI,ANI,12,15861506
06-06-2022,ARN,ARN,1,137644000
06-06-2022,ASM,ASM,19,5084201010
06-06-2022,BHEL,BHEL,62,356202248
06-06-2022,CHD,CHD,37,34643614
06-06-2022,CIL,CIL,80,11159450067
06-06-2022,CPCL,CPCL,1,0
06-06-2022,DEFPSU,DEFPSU,6,1000002
06-06-2022,DEL,DEL,110,307220867
06-06-2022,DND,DND,2,1184050
06-06-2022,EPROCURE,EPROCURE,218,3524786102
06-06-2022,EPROCURE,ETENDER,109,15081085299
06-06-2022,EPROCURE,MOD,343,2075433061
06-06-2022,GOA,GOA,15,27477937
06-06-2022,HP,HP,41,65405475
06-06-2022,HRY,HRY,184,4127300119
06-06-2022,IOCL,IOCL,21,520832708
06-06-2022,JHR,JHR,80,2042561460
06-06-2022,JNK,JNK,551,598786608
06-06-2022,KER,KER,210,2889911784
06-06-2022,LDK,LDK,21,91358000
06-06-2022,MAH,MAH,635,23460930699
06-06-2022,MAN,MAN,2,12170000
06-06-2022,MEG,MEG,2,0
06-06-2022,MP,MP,41,3177790607
06-06-2022,NAG,NAG,1,3000000
06-06-2022,NTPC,NTPC,46,2072643968
06-06-2022,ODI,ODI,121,658631171
06-06-2022,PB,PB,33,73614958
06-06-2022,PMGSY,PMGSY,74,1752496267
06-06-2022,PONDY,PONDY,7,68148576
06-06-2022,RAJ,RAJ,295,6911156147
06-06-2022,TN,TN,101,773987355
06-06-2022,TRP,TRP,11,249060305
06-06-2022,UK,UK,59,209188171
06-06-2022,UP,UP,568,1718220768
06-06-2022,WB,WB,404,810966151
07-06-2022,ANI,ANI,10,4827496
07-06-2022,ASM,ASM,12,73373169
07-06-2022,BHEL,BHEL,72,198888033
07-06-2022,CHD,CHD,39,76982281
07-06-2022,CIL,CIL,77,1435808317
07-06-2022,CPCL,CPCL,1,0
07-06-2022,DEFPSU,DEFPSU,15,20171240
07-06-2022,DEL,DEL,142,452161652
07-06-2022,DND,DND,1,0
07-06-2022,DNH,DNH,1,4137510
07-06-2022,EPROCURE,EPROCURE,242,8340128406
07-06-2022,EPROCURE,ETENDER,110,9806588258
07-06-2022,EPROCURE,MOD,312,2460199699
07-06-2022,GOA,GOA,18,8759913
07-06-2022,HP,HP,64,986054360
07-06-2022,HRY,HRY,316,1993115456
07-06-2022,IOCL,IOCL,52,368021018
07-06-2022,JHR,JHR,36,430646412
07-06-2022,JNK,JNK,614,972409450
07-06-2022,KER,KER,230,1075413252
07-06-2022,LDK,LDK,23,122446000
07-06-2022,MAH,MAH,640,17124315621
07-06-2022,MAN,MAN,1,0
07-06-2022,MP,MP,70,5949978341
07-06-2022,NAG,NAG,1,0
07-06-2022,NTPC,NTPC,58,24022241
07-06-2022,ODI,ODI,53,682776118
07-06-2022,PB,PB,55,237992492
07-06-2022,PMGSY,PMGSY,30,568113921
07-06-2022,PONDY,PONDY,4,150784546
07-06-2022,RAJ,RAJ,377,3912746312
07-06-2022,TN,TN,97,400091916
07-06-2022,TRP,TRP,7,365852181
